[3, 3, 13, -3, 0, 1, -4, 5, 6, -4, -4, 2]
[3, -13, 13, 1, 6, 0, -1, 6, 0, -1, -2, -1]
[6, -11, 11, -3, 5, 2, 5, -5, 3, 1, 1, -3]
[1, 12, 17, 1, 6, -3, 5, 3, -4, -2, 4, 6]
[2, -12, 8, 1, 3, 3, 1, -5, 5, -1, 2, -1]
[6, -12, 15, 4, 6, -3, 5, 3, 2, 4, 1, 0]
[2, 13, 10, -3, 3, -1, -3, -3, 0, 0, -3, 4]
[2, 10, 19, -4, 6, 2, 6, 4, 6, -2, 5, -3]
[2, -11, 7, 3, 0, 6, 1, 5, 4, -5, -5, 0]
[8, 8, 19, 1, 1, 5, 6, -5, 4, -4, 2, 2]
[0, 7, 5, -3, -1, 0, 6, 6, 5, -3, 3, -2]
[0, 13, 18, -1, 4, 3, -4, -2, 6, 2, 4, 0]
[7, 10, 10, 0, -1, -1, -2, -4, -1, 2, 2, -3]
[7, 13, 4, 2, -1, 3, 0, -5, 0, 2, 1, -4]
[3, -13, 3, 0, 5, 0, -4, -5, 2, -5, 3, 2]
[4, 8, 13, 4, 1, 1, 4, 4, 4, -3, 3, -2]
[2, -6, 3, 5, 0, -5, -1, 5, 0, 3, -2, -4]
[7, -15, 19, -1, -4, 1, 4, -5, -5, 5, 4, -3]
[6, -2, 14, 2, 2, 2, 0, -3, 0, -4, -1, 5]
[3, -12, 11, -2, 1, -3, 4, 0, 5, -3, -5, 3]
[6, 14, 6, -2, 4, 4, -3, -5, 5, -4, 5, 2]
[3, 0, 8, -4, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 14, 14, -2, -3, 2, 3, 3, 0, -5, -3, 3]
[3, 12, 12, -2, -1, -5, 6, 3, 0, 2, 4, 0]
[5, -13, 7, 0, -1, 1, -4, -4, 6, 4, 0, 5]
[9, -15, 19, -2, 0, 0, 0, 0, 0, 0, 0, 6]
[5, 3, 9, -3, 0, 0, 0, 0, 0, 0, 0, 3]
[2, 11, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0]
[2, -8, 12, -2, -2, 2, 1, -3, 2, -1, 2, -4]
[2, -8, 12, 0, -1, 6, -4, -1, -1, 3, 5, -3]
[1, -9, 16, 5, 1, 5, -2, 3, 6, 2, -3, -2]
[8, -6, 12, 4, 5, 3, 0, -3, 5, -5, -4, -3]
[8, 12, 5, 4, 6, 0, 2, -1, 0, -5, -1, 5]
[7, 17, 7, 1, 5, 6, -2, 6, 1, 2, -4, 2]
[7, -17, 2, 1, 0, 1, 2, -1, -5, -3, -3, 4]
[1, 19, 1, 4, -1, 6, 3, 3, -2, 4, -4, 6]
[1, 6, 7, -4, 0, 0, 0, 0, 0, 0, 0, -5]
[9, -17, 19, -4, 0, 0, 0, 0, 0, 0, 0, -3]
[4, -20, 13, 2, 0, 0, 0, 0, 0, 0, 0, 2]
[5, 17, 6, -1, 0, 0, 0, 0, 0, 0, 0, 1]
[3, 6, 14, 3, 4, -3, -5, 5, -1, 2, -3, 2]
[8, -7, 12, -2, 3, 2, -4, 4, -3, -1, 0, -4]
[3, 0, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0]
[1, 5, 19, 3, 1, -5, 6, -3, 6, 3, 0, -3]
[5, -14, 5, 1, 0, 5, -3, -2, 0, -3, -3, 0]
[2, -16, 12, 3, 1, 4, -5, 3, -5, 2, -1, -2]
[2, -14, 4, -3, -2, 5, 0, 6, -2, -2, 1, -5]
[5, 8, 13, 4, 6, 6, 2, 2, 1, 3, -3, 2]
[9, -7, 19, -3, 0, 1, -2, 1, -2, -5, 2, -4]
[1, -14, 9, 1, -2, 0, -4, 1, 1, -4, 2, 0]
[5, -4, 16, -4, 0, -3, 1, -4, -4, 5, 1, 1]
[0, -19, 14, 0, 4, -4, -1, -5, -2, -5, 2, -5]
[6, 17, 13, -3, 2, -4, 1, -2, -1, 0, 6, 6]
[5, 13, 8, 2, 6, 0, -3, 4, -4, 4, -2, -5]
[5, 10, 3, -4, 2, 4, 2, 3, 6, -2, 2, 1]
[5, -4, 8, 5, -4, 0, 2, 0, 6, 6, 0, 1]
[0, -12, 14, 3, 6, -3, 5, -2, 3, 0, 3, -5]
[1, -20, 6, 5, 0, 6, 2, 5, 2, -1, 5, 1]
[4, 6, 18, 4, -3, -3, -3, 6, -5, 0, 0, -2]
[7, 9, 6, 0, -2, 3, 5, 6, 1, 5, 0, -1]
[7, 10, 2, -4, 0, -1, 1, -2, 1, -4, -1, 4]
[5, -19, 15, -1, 1, 1, 6, -4, -2, 4, 6, 0]
[1, -2, 19, 0, -1, -5, 2, 5, 6, -4, -4, 0]
[4, -14, 13, 2, 5, -4, -4, -3, 6, 2, -5, -4]
[7, -19, 15, -1, -1, 4, 6, 0, -2, -1, 0, -2]
[6, 4, 17, -1, 0, 5, 0, 6, -5, 1, 1, -4]
[8, 18, 17, -3, 0, 0, 0, 0, 0, 0, 0, -2]
[2, -16, 8, -2, 0, 0, 0, 0, 0, 0, 0, -4]
[8, -10, 13, -3, 0, 0, 0, 0, 0, 0, 0, 5]
[3, -6, 6, 3, 0, 0, 0, 0, 0, 0, 0, -5]
[5, -1, 4, -3, 0, 0, 0, 0, 0, 0, 0, -4]
[8, 1, 17, 2, -2, 6, -4, 6, 5, 6, 3, 1]
[1, 12, 19, -3, 0, 0, 0, 0, 0, 0, 0, 0]
[5, 8, 6, 2, 0, 0, 0, 0, 0, 0, 0, -5]
[7, 12, 11, 3, 0, 0, 0, 0, 0, 0, 0, -5]
[2, -11, 16, 1, -3, 1, -2, 2, -4, 5, -5, -5]
[8, -7, 2, 4, 0, 0, 0, 0, 0, 0, 0, -2]
[9, 8, 19, -3, 0, 0, 0, 0, 0, 0, 0, -5]
[8, 3, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0]
[4, -8, 11, -3, 0, 0, 0, 0, 0, 0, 0, 1]
[3, 18, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0]
[2, 3, 12, 3, 0, 0, 0, 0, 0, 0, 0, -1]
[9, 13, 7, 2, 5, 6, -2, -4, -4, 5, 3, 0]
[2, 17, 7, 5, 2, -1, 4, 1, 5, -3, 0, 4]
[5, -12, 15, 5, 4, -4, 4, -5, 0, -4, -3, 0]
[2, 5, 6, -1, 2, 5, -4, -1, -2, 6, 4, 6]
[4, -16, 13, 0, 0, 0, 0, 0, 0, 0, 0, -2]
[3, 11, 5, 3, 0, 0, 0, 0, 0, 0, 0, 2]
[7, -14, 1, 1, 0, 0, 0, 0, 0, 0, 0, 5]
[4, 14, 2, -2, 0, 0, 0, 0, 0, 0, 0, -5]
[8, 11, 14, -1, -3, 0, -1, 3, -5, -2, 1, -1]
[4, -1, 16, 4, 4, 5, -3, -5, -3, -2, -2, -4]
[6, 6, 15, -3, 3, 2, -1, -5, -3, 1, 1, 4]
[6, 4, 14, -4, 5, -3, 6, 4, 3, -5, -2, 2]
[2, -20, 17, 2, -5, 2, 4, -4, 4, 2, -1, 0]
[8, -13, 5, -4, 5, 2, -5, 6, -3, 4, -3, 4]
[0, 6, 12, 5, -4, 4, 1, 2, -2, 5, 4, -3]
[9, 8, 7, 4, 0, 0, 0, 0, 0, 0, 0, -1]
[4, 14, 15, 2, 0, 0, 0, 0, 0, 0, 0, -4]
[0, -1, 9, 4, 0, 0, 0, 0, 0, 0, 0, -1]
[8, -19, 9, 4, 0, 0, 0, 0, 0, 0, 0, -4]
[7, 3, 2, 0, 5, -1, 2, -2, 1, 2, 5, -3]
[8, 0, 13, -3, 1, -5, 0, -4, 0, -3, 6, 4]
[0, -20, 10, 3, 0, 0, 0, 0, 0, 0, 0, 1]
[6, -7, 3, -1, 0, 0, 0, 0, 0, 0, 0, 4]
[7, -14, 10, -2, 0, 0, 0, 0, 0, 0, 0, -4]
[5, 19, 14, 2, 0, 0, 0, 0, 0, 0, 0, 2]
[3, -3, 10, -3, 0, 0, 0, 0, 0, 0, 0, 4]
[6, 0, 13, 1, 0, 0, 0, 0, 0, 0, 0, 4]
[1, 14, 14, 4, 5, 3, -1, -5, 1, 0, -2, -5]
[8, -15, 14, 1, -1, 0, 2, 3, 3, 5, 0, -4]
[8, 1, 10, 2, 5, -2, 6, -3, 4, 5, 4, 0]
[7, -7, 6, 1, -1, 3, 0, 4, 1, -4, -4, -2]
[6, 10, 13, 4, 4, -5, 2, 5, 4, -3, -2, -4]
[8, 7, 13, 4, 0, 2, 0, 1, -2, 2, 4, 0]
[6, -19, 12, -2, -3, 5, -2, 1, 2, 1, -5, 2]
[2, 2, 18, -1, 0, 0, 0, 0, 0, 0, 0, 5]
[5, -8, 11, 0, 0, 0, 0, 0, 0, 0, 0, 5]
[2, 7, 8, -3, 0, 0, 0, 0, 0, 0, 0, 1]
[7, 6, 12, 0, -2, -1, -5, -4, 2, -4, 4, -1]
[2, 8, 15, 2, 0, 0, 0, 0, 0, 0, 0, 6]
[2, 17, 14, 1, 0, 0, 0, 0, 0, 0, 0, 3]
